l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse
332.81,24.15,3.74,75.89,49.14,759.6360093618271,2450.2119944257406,1678.4924850593861,811.1678237483965,29.227373553760255,26.547768834754052,145.92018936634943,110.68027962796863,0.0577835936520068,0.0022222647283601025
400.65,15.01,4.9,74.27,41.05,2341.2666822825768,728.4509603684719,955.3574633656657,838.041110409766,26.628493693212285,28.893437431458445,104.90400726966872,108.65563669794209,0.05798927683086106,0.003943242484406844
655.4,22.91,4.83,82.58,52.73,520.3470937392306,1186.6044718205696,1343.6011402978754,789.3601738157809,228.31157932459095,25.477126943490575,143.65139044890685,102.82890660573014,0.060391006674248605,0.0024302242346239803
477.76,15.85,2.33,95.61,50.18,1584.8780297492467,4871.789812317475,1883.7495271161122,1011.9479440435915,41.380263860527954,18.918807055282443,105.22361554120747,93.29184986845682,0.0650601987612734,0.0017005695175536764
307.42,26.47,4.23,79.47,41.59,2320.836336221237,514.2149027851103,300.49574683208033,638.9243319815489,37.942264805863424,26.019611744377595,158.60127190090714,137.27332830722509,0.04789387288817335,0.0026232704284298992
151.68,25.53,2.92,78.63,51.49,1026.7079268795533,4943.653503027126,2325.302941096178,983.7225411520657,40.57367563269267,26.655710428280255,151.6230127864563,112.91410343120533,0.05829426793209962,0.002278911714683805
403.9,20.1,3.74,86.11,58.86,642.698628593025,2434.2481423494733,1733.4975453252378,984.8922628813511,1053.7755074955837,26.653845590447865,126.4685732167235,91.35304395033573,0.06789132917469315,0.0022492802127001043
291.84,15.7,4.28,76.53,52.63,758.1496818200624,5809.407938194071,2074.0806099402143,1033.1252707573474,55.1283265244778,33.04960757787529,106.26555192386677,93.15416290377003,0.06778279784839926,0.002936432573252002
590.67,20.41,3.72,51.77,46.14,644.3460545393565,2002.6594748044242,1780.9172675725708,794.712610151324,941.819783950898,26.774120622694696,130.0756855354353,103.04726598112626,0.06310146955309025,0.002594136587204865
216.98,22.36,2.45,98.51,54.42,1006.8470900853093,9108.773969902228,2367.872364827144,1041.9323277305846,5367.121225106978,22.195698198195476,135.6397452939801,101.31337411756847,0.06211073577338175,0.0021380224165619835
125.96,10.1,4.21,63.95,59.58,1355.4438604022998,3538.2297002147884,3147.2593833059695,1523.0747681841808,176.57447830913554,33.3418045425118,79.97065473772784,84.02711823944108,0.07971860033767271,0.001931183399253326
623.66,26.91,2.48,93.51,59.02,974.9642147319954,3044.312363311215,997.144683773849,854.1509623950404,23.54528345766673,14.652749943406324,159.66122739680097,98.98356069645827,0.061868309147977564,0.003223747299349843
289.03,26.82,3.14,58.84,48.35,925.2790673485737,2479.95847484979,1773.7853346027703,777.5607338687714,28.114144174199172,23.64855457507954,159.7327562436408,115.60923452613734,0.057803712854310726,0.002976982900206039
397.13,22.02,3.82,82.07,42.22,2432.4255703872873,693.1316485068216,303.6047654858499,735.4852378633665,37.795006575680716,15.948476642372142,136.64986460318175,120.61291559180606,0.05251213405162704,0.001602711677279148
147.12,15.7,3.21,50.58,57.17,1026.984107875714,4721.827185455688,2885.0323337666578,1319.2753258532448,1316.8032538766797,31.085513891880634,105.19777725142562,87.25339421822375,0.07905791526795582,0.0032528340619306564
154.17,28.14,3.28,95.03,56.61,2675.198561491525,904.9712811545306,701.3296953766596,996.6584928929956,29.597950476018227,16.726564721170956,164.49586897862977,111.41642563685245,0.05859054271134126,0.002517742918430048
683.56,22.1,4.55,78.53,44.62,542.0348343984818,4462.80279911646,1524.1712109638152,715.2399188503169,48.28467900010961,29.456331790221014,141.33569211319238,115.06148695430171,0.054428010270239136,0.002107903769200919
460.31,17.78,3.08,60.17,48.93,865.6617831550265,3182.047946130924,2167.7054403386373,922.1352496224828,1183.0195341815795,25.25799881585214,116.34340564642635,95.76299494203774,0.06627699515872244,0.0021415250788539867
359.58,16.92,4.34,82.72,55.38,695.5154262413083,2002.7492313092837,1930.1859550485829,1005.663864302197,478.0253147128218,29.351516722756084,111.5964671571253,90.77576938546409,0.0675139403100464,0.004089021865104771
443.54,22.08,3.8,71.6,51.74,606.8007674438882,1855.6417252373149,1703.0481862744803,850.6803272180208,874.582021764097,26.323760195560755,137.47449677556918,101.4403358481682,0.06235599780671483,0.0023704782804395835
